,id,zipcode,price,price_median,condition_type,status
19219,2705600067,98117,539950.0,544000.0,regular,buy
19221,8944300110,98023,218250.0,268450.0,regular,buy
19223,9407001830,98045,338000.0,399500.0,regular,buy
19224,4406000620,98058,231750.0,335000.0,regular,buy
19225,2414600366,98146,199900.0,305000.0,regular,buy
19227,9211500230,98023,263000.0,268450.0,good,buy
19229,7177300090,98115,395000.0,567000.0,regular,buy
19230,6664900410,98023,252500.0,268450.0,regular,buy
19232,3751604653,98001,205000.0,260000.0,regular,buy
19237,8822900115,98125,306000.0,425000.0,good,buy
19238,3832080610,98042,270000.0,292000.0,regular,buy
19245,2193300620,98052,403000.0,615000.0,regular,buy
19246,7016100120,98011,440000.0,470000.0,good,buy
19247,8857600220,98032,178500.0,249000.0,good,buy
19248,1645000580,98022,270000.0,279500.0,regular,buy
19249,4337600205,98166,129888.0,390000.0,regular,buy
19250,1545805730,98038,260000.0,342000.0,regular,buy
19252,4047200820,98019,250000.0,401250.0,regular,buy
19254,8812401450,98105,660000.0,675000.0,regular,buy
19256,6071200455,98006,550000.0,760184.5,good,buy
19257,6790200110,98075,675000.0,739999.0,regular,buy
19259,8856004415,98001,168000.0,260000.0,regular,buy
19261,9407100300,98045,320000.0,399500.0,regular,buy
19262,1224049095,98040,959000.0,993750.0,regular,buy
19264,2607730110,98045,391500.0,399500.0,regular,buy
19265,1781500180,98126,390000.0,395750.0,regular,buy
19266,2341800195,98118,302000.0,367500.0,regular,buy
19267,52000067,98109,495000.0,736000.0,regular,buy
19268,1972202023,98103,504500.0,550000.0,regular,buy
19271,2391600735,98116,550000.0,562750.0,regular,buy
19279,1432700880,98058,280000.0,335000.0,regular,buy
19282,984100450,98058,295000.0,335000.0,regular,buy
19283,4449800063,98117,435000.0,544000.0,good,buy
19284,7694600201,98146,300000.0,305000.0,regular,buy
19285,844001145,98010,208500.0,359999.5,regular,buy
19287,1604600790,98118,316000.0,367500.0,regular,buy
19288,1796380330,98042,249900.0,292000.0,regular,buy
19290,3904901520,98029,447000.0,575000.0,regular,buy
19293,6450300673,98133,310000.0,375000.0,regular,buy
19294,4440400155,98178,190000.0,278277.0,regular,buy
19295,2450000165,98004,650000.0,1150000.0,regular,buy
19296,9828701605,98112,585000.0,915000.0,regular,buy
19298,7504100360,98074,565000.0,642000.0,regular,buy
19300,2926049564,98125,360000.0,425000.0,regular,buy
19301,7418700040,98155,234000.0,375000.0,regular,buy
19304,1312900180,98001,225000.0,260000.0,regular,buy
19305,3824100211,98028,370000.0,445000.0,regular,buy
19307,2472950120,98058,272500.0,335000.0,regular,buy
19308,7977201709,98115,475000.0,567000.0,regular,buy
19309,5095400040,98059,270000.0,435000.0,regular,buy
19311,1442300035,98133,355000.0,375000.0,regular,buy
19312,6145601725,98133,345000.0,375000.0,regular,buy
19316,7812801785,98178,221347.0,278277.0,regular,buy
19318,6142100090,98022,279000.0,279500.0,regular,buy
19320,2591700037,98004,746000.0,1150000.0,regular,buy
19321,5458300580,98109,478000.0,736000.0,regular,buy
19326,3356403400,98001,159000.0,260000.0,regular,buy
19329,8731960540,98023,242000.0,268450.0,regular,buy
19332,4178500150,98042,289000.0,292000.0,regular,buy
19335,6021500970,98117,345000.0,544000.0,regular,buy
19338,205000120,98053,628990.0,635000.0,regular,buy
19340,5492200090,98004,770126.0,1150000.0,regular,buy
19341,1777600900,98006,710000.0,760184.5,good,buy
19343,5745600040,98133,359000.0,375000.0,regular,buy
19344,2114700090,98106,151000.0,315000.0,regular,buy
19346,1099600620,98023,160000.0,268450.0,regular,buy
19347,3693901720,98117,535000.0,544000.0,regular,buy
19348,7417100123,98155,365000.0,375000.0,regular,buy
19349,8691410730,98075,708000.0,739999.0,regular,buy
19350,3832300090,98032,215000.0,249000.0,regular,buy
19352,1523059103,98059,390000.0,435000.0,good,buy
19354,1628700107,98072,383000.0,515000.0,regular,buy
19358,3342700610,98056,371000.0,380000.0,regular,buy
19359,7376300085,98008,530000.0,545000.0,regular,buy
19364,1685200110,98092,225000.0,309780.0,regular,buy
19367,3793700210,98059,299000.0,435000.0,good,buy
19368,1972200325,98103,530000.0,550000.0,regular,buy
19369,7010701383,98199,680000.0,689800.0,good,buy
19370,3353401340,98001,199900.0,260000.0,good,buy
19371,3352401037,98178,224000.0,278277.0,regular,buy
19372,8802400906,98031,244000.0,288200.0,regular,buy
19373,4443800940,98117,485000.0,544000.0,good,buy
19375,8900000100,98119,509000.0,744975.0,regular,buy
19377,8078050120,98022,244000.0,279500.0,regular,buy
19379,2768100205,98107,519000.0,529950.0,regular,buy
19380,5537200043,98168,211000.0,235000.0,regular,buy
19382,8635760490,98074,410000.0,642000.0,regular,buy
19384,9320901250,98023,133400.0,268450.0,regular,buy
19385,2420069042,98022,240000.0,279500.0,regular,buy
19386,6870300090,98052,539000.0,615000.0,regular,buy
19388,7974200937,98115,465000.0,567000.0,regular,buy
19390,7202290650,98053,620000.0,635000.0,regular,buy
19392,4142450330,98038,296475.0,342000.0,regular,buy
19393,6139100076,98155,330000.0,375000.0,regular,buy
19394,8126300360,98052,445000.0,615000.0,regular,buy
19398,9541800065,98005,625000.0,765475.0,regular,buy
19399,7202330790,98053,535000.0,635000.0,regular,buy
19400,7335400065,98002,229950.0,235000.0,good,buy
19401,1313500090,98092,229999.0,309780.0,regular,buy
19405,9202650040,98027,401000.0,570500.0,regular,buy
19406,7211401975,98146,260000.0,305000.0,regular,buy
19407,126039394,98177,525000.0,554000.0,regular,buy
19409,7686204750,98198,205000.0,265000.0,regular,buy
19411,7211400850,98146,229000.0,305000.0,regular,buy
19412,8024202520,98115,445000.0,567000.0,regular,buy
19413,7340600068,98168,215000.0,235000.0,regular,buy
19414,8682260850,98053,504975.0,635000.0,regular,buy
19416,1865820300,98042,205000.0,292000.0,regular,buy
19417,3163600076,98146,152275.0,305000.0,regular,buy
19420,3578401210,98074,557000.0,642000.0,regular,buy
19422,5667100025,98125,405000.0,425000.0,good,buy
19424,3331500650,98118,356000.0,367500.0,regular,buy
19426,6928000590,98059,349000.0,435000.0,regular,buy
19427,1423069162,98027,549000.0,570500.0,regular,buy
19428,7877400245,98002,193000.0,235000.0,regular,buy
19438,8127700845,98199,375000.0,689800.0,regular,buy
19439,8562901010,98074,505000.0,642000.0,good,buy
19441,8861700110,98052,490000.0,615000.0,regular,buy
19442,6822100155,98199,630000.0,689800.0,good,buy
19447,3343902281,98056,310000.0,380000.0,regular,buy
19449,7504001430,98074,539000.0,642000.0,regular,buy
19451,7955080300,98058,269950.0,335000.0,regular,buy
19453,3755100220,98034,300000.0,445950.0,regular,buy
19455,8728550150,98027,545000.0,570500.0,regular,buy
19456,2108500110,98042,278000.0,292000.0,regular,buy
19457,7941130110,98034,342000.0,445950.0,regular,buy
19458,1545807180,98038,190000.0,342000.0,regular,buy
19459,1972200382,98103,387000.0,550000.0,regular,buy
19460,2473420100,98058,279950.0,335000.0,regular,buy
19470,1431700210,98058,305000.0,335000.0,regular,buy
19472,5379806155,98188,216500.0,264000.0,regular,buy
19473,952006857,98116,370000.0,562750.0,regular,buy
19474,3792400110,98177,492650.0,554000.0,regular,buy
19475,3755100540,98034,431200.0,445950.0,regular,buy
19476,2122059014,98030,277500.0,282255.0,regular,buy
19478,3876800580,98072,351000.0,515000.0,regular,buy
19482,7878400043,98178,185000.0,278277.0,regular,buy
19488,8075400530,98032,234000.0,249000.0,regular,buy
19489,1997200245,98103,540000.0,550000.0,good,buy
19490,926069009,98077,649950.0,652475.0,regular,buy
19491,6381500110,98125,330000.0,425000.0,regular,buy
19495,6411600411,98125,257000.0,425000.0,regular,buy
19496,8685500145,98118,350000.0,367500.0,regular,buy
19497,7277100610,98177,380000.0,554000.0,regular,buy
19498,1775800750,98072,344000.0,515000.0,regular,buy
19499,2856101105,98117,488000.0,544000.0,regular,buy
19500,4443800705,98117,465000.0,544000.0,regular,buy
19501,3878900464,98178,229500.0,278277.0,regular,buy
19503,1612500155,98030,246000.0,282255.0,regular,buy
19508,3472800068,98004,968000.0,1150000.0,regular,buy
19510,2473400110,98058,315500.0,335000.0,regular,buy
19515,9357000230,98146,267000.0,305000.0,regular,buy
19517,1189000180,98122,525000.0,572000.0,regular,buy
19519,993002177,98103,345000.0,550000.0,regular,buy
19520,6384500535,98116,499000.0,562750.0,regular,buy
19521,7751800115,98008,425000.0,545000.0,regular,buy
19522,4137020820,98092,268000.0,309780.0,good,buy
19523,9407000230,98045,240000.0,399500.0,regular,buy
19524,3306200230,98023,147000.0,268450.0,regular,buy
19525,3888100176,98033,500000.0,678350.0,regular,buy
19528,9165100375,98117,510000.0,544000.0,regular,buy
19530,8929000090,98029,484998.0,575000.0,regular,buy
19532,2011000120,98198,210000.0,265000.0,regular,buy
19533,6751100205,98007,450000.0,555000.0,regular,buy
19534,5078400035,98004,875000.0,1150000.0,regular,buy
19536,9818700645,98122,415000.0,572000.0,regular,buy
19538,8718500610,98028,379950.0,445000.0,regular,buy
19541,1722800835,98108,252500.0,342500.0,regular,buy
19542,7436300180,98033,530000.0,678350.0,regular,buy
19543,1630700276,98072,385000.0,515000.0,regular,buy
19544,2558670110,98034,419000.0,445950.0,regular,buy
19545,402000110,98118,175000.0,367500.0,regular,buy
19546,442000175,98115,515000.0,567000.0,regular,buy
19550,2771604370,98199,460000.0,689800.0,regular,buy
19551,5028602020,98023,255000.0,268450.0,regular,buy
19552,643300040,98006,481000.0,760184.5,regular,buy
19553,643300040,98006,719521.0,760184.5,regular,buy
19559,4443800375,98117,400000.0,544000.0,regular,buy
19563,42000245,98188,171000.0,264000.0,regular,buy
19565,4046700110,98014,323000.0,415000.0,regular,buy
19567,621069154,98042,226000.0,292000.0,good,buy
19568,2436200025,98105,580000.0,675000.0,regular,buy
19569,9808610410,98004,640000.0,1150000.0,regular,buy
19570,1370803640,98199,619790.0,689800.0,regular,buy
19572,424049059,98144,373000.0,450000.0,regular,buy
19573,5422560850,98052,541338.0,615000.0,regular,buy
19574,558100065,98133,254922.0,375000.0,regular,buy
19577,5070000120,98055,269950.0,294950.0,regular,buy
19582,5101407790,98125,375000.0,425000.0,regular,buy
19584,1025049266,98105,555000.0,675000.0,regular,buy
19585,4340610040,98103,312500.0,550000.0,regular,buy
19586,3204300610,98112,450000.0,915000.0,regular,buy
19588,1568100087,98155,320000.0,375000.0,regular,buy
19589,4338800600,98166,235000.0,390000.0,regular,buy
19590,7211400535,98146,275500.0,305000.0,regular,buy
19591,8682261140,98053,564000.0,635000.0,regular,buy
19592,4435000145,98188,263000.0,264000.0,regular,buy
19593,421059018,98092,257000.0,309780.0,regular,buy
19597,1788800770,98023,187500.0,268450.0,regular,buy
19598,7518507685,98117,400000.0,544000.0,regular,buy
19601,522059189,98055,235000.0,294950.0,regular,buy
19603,3124089060,98065,282000.0,500000.0,regular,buy
19606,2548100180,98155,335000.0,375000.0,regular,buy
19608,1026069106,98077,413100.0,652475.0,regular,buy
19610,9828702265,98112,500000.0,915000.0,regular,buy
19616,1446400564,98168,185000.0,235000.0,regular,buy
19617,224059021,98008,450000.0,545000.0,regular,buy
19618,6392000625,98115,451000.0,567000.0,regular,buy
19623,291310260,98027,377500.0,570500.0,regular,buy
19627,8682302030,98053,413800.0,635000.0,regular,buy
19628,1048000160,98103,504200.0,550000.0,regular,buy
19633,9429400060,98019,377000.0,401250.0,regular,buy
19636,9385200041,98116,529500.0,562750.0,regular,buy
19639,4046500270,98014,399000.0,415000.0,regular,buy
19645,9268851860,98027,425000.0,570500.0,regular,buy
19646,832700320,98133,348000.0,375000.0,regular,buy
19648,2114700368,98106,299000.0,315000.0,regular,buy
19650,2626119062,98014,155000.0,415000.0,regular,buy
19652,2781280310,98055,274000.0,294950.0,regular,buy
19653,3448740070,98059,429000.0,435000.0,regular,buy
19654,2895800710,98106,267800.0,315000.0,regular,buy
19660,306000565,98103,290000.0,550000.0,regular,buy
19661,6130500060,98133,370000.0,375000.0,regular,buy
19662,3362400125,98103,405000.0,550000.0,regular,buy
19664,9188200505,98118,275000.0,367500.0,regular,buy
19665,1865400075,98117,320000.0,544000.0,regular,buy
19666,7853320550,98065,425000.0,500000.0,regular,buy
19669,7899800863,98106,299900.0,315000.0,regular,buy
19673,291310270,98027,375000.0,570500.0,regular,buy
19674,1934800162,98122,386180.0,572000.0,regular,buy
19678,9834201375,98144,425000.0,450000.0,regular,buy
19688,3796000400,98144,349000.0,450000.0,regular,buy
19690,476000118,98107,479950.0,529950.0,regular,buy
19692,832700240,98133,325000.0,375000.0,regular,buy
19694,9542840060,98038,340000.0,342000.0,regular,buy
19695,629650370,98001,250000.0,260000.0,regular,buy
19697,3904100041,98118,290750.0,367500.0,regular,buy
19700,2856101290,98117,425000.0,544000.0,regular,buy
19705,6749700004,98103,291000.0,550000.0,regular,buy
19706,1806900499,98112,675000.0,915000.0,regular,buy
19713,4310702918,98103,345000.0,550000.0,regular,buy
19715,7169500200,98115,522500.0,567000.0,regular,buy
19717,1048000060,98103,543000.0,550000.0,regular,buy
19727,8562780160,98027,334950.0,570500.0,regular,buy
19728,2767704603,98107,489000.0,529950.0,regular,buy
19730,2424039036,98106,282000.0,315000.0,regular,buy
19732,6661200260,98038,220000.0,342000.0,regular,buy
19734,4051150070,98042,250000.0,292000.0,regular,buy
19737,3862710030,98065,450000.0,500000.0,regular,buy
19738,9828201361,98122,299000.0,572000.0,regular,buy
19742,2349300069,98136,301500.0,489950.0,regular,buy
19749,6362900138,98144,379900.0,450000.0,regular,buy
19750,9358001422,98126,335000.0,395750.0,regular,buy
19754,731500320,98030,282000.0,282255.0,regular,buy
19757,9268850030,98027,420000.0,570500.0,regular,buy
19761,889000024,98105,645000.0,675000.0,regular,buy
19762,9268850350,98027,304500.0,570500.0,regular,buy
19765,5100400251,98115,390000.0,567000.0,regular,buy
19767,3655500030,98006,719000.0,760184.5,regular,buy
19769,6781200013,98133,245000.0,375000.0,regular,buy
19772,9272201318,98116,540000.0,562750.0,regular,buy
19773,5676000004,98103,399000.0,550000.0,regular,buy
19774,8091670070,98038,328000.0,342000.0,regular,buy
19778,1498300875,98144,445000.0,450000.0,regular,buy
19782,3278605570,98126,362500.0,395750.0,regular,buy
19783,4310702858,98103,414950.0,550000.0,regular,buy
19786,7899800791,98106,230000.0,315000.0,regular,buy
19787,8682320160,98053,439950.0,635000.0,regular,buy
19791,976000903,98119,655000.0,744975.0,regular,buy
19792,7904700128,98116,385000.0,562750.0,regular,buy
19794,1972201963,98103,523950.0,550000.0,regular,buy
19795,9272201704,98116,369000.0,562750.0,regular,buy
19796,8648900060,98027,509900.0,570500.0,regular,buy
19797,3832050890,98042,282000.0,292000.0,regular,buy
19800,6127010320,98075,536000.0,739999.0,regular,buy
19801,2810100023,98136,395000.0,489950.0,regular,buy
19804,3630080070,98029,348000.0,575000.0,regular,buy
19805,9126100765,98122,455000.0,572000.0,regular,buy
19807,993000136,98103,449950.0,550000.0,regular,buy
19808,3278604510,98126,364000.0,395750.0,regular,buy
19812,255450400,98038,326989.0,342000.0,regular,buy
19815,3395071610,98118,299950.0,367500.0,regular,buy
19817,8138870060,98029,395825.0,575000.0,regular,buy
19820,291310370,98027,366000.0,570500.0,regular,buy
19821,7853361230,98065,480000.0,500000.0,regular,buy
19822,7904700126,98116,388000.0,562750.0,regular,buy
19830,9267200226,98103,436110.0,550000.0,regular,buy
19834,6817750140,98055,293000.0,294950.0,regular,buy
19838,3278611600,98126,379900.0,395750.0,regular,buy
19843,7853321180,98065,465000.0,500000.0,regular,buy
19845,3869900139,98136,484950.0,489950.0,regular,buy
19846,1332700200,98056,359000.0,380000.0,regular,buy
19853,832700270,98133,318000.0,375000.0,regular,buy
19854,3022800260,98011,439000.0,470000.0,regular,buy
19860,9268850160,98027,293467.0,570500.0,regular,buy
19862,291310340,98027,550000.0,570500.0,regular,buy
19866,8024200677,98115,415000.0,567000.0,regular,buy
19867,982850060,98028,400000.0,445000.0,regular,buy
19869,7202280390,98053,625250.0,635000.0,regular,buy
19872,2487700274,98136,437000.0,489950.0,regular,buy
19873,3449000060,98059,320000.0,435000.0,good,buy
19880,3832050860,98042,210000.0,292000.0,regular,buy
19883,2768100186,98107,515000.0,529950.0,regular,buy
19885,424049284,98144,310000.0,450000.0,regular,buy
19889,1776460140,98019,395000.0,401250.0,regular,buy
19891,3356402702,98001,215000.0,260000.0,regular,buy
19897,9274200324,98116,545000.0,562750.0,regular,buy
19899,263000253,98103,380000.0,550000.0,regular,buy
19900,9268850140,98027,288790.0,570500.0,regular,buy
19910,7853360990,98065,430000.0,500000.0,regular,buy
19914,952006827,98116,390000.0,562750.0,regular,buy
19915,7853321090,98065,450000.0,500000.0,regular,buy
19918,7852130800,98065,435000.0,500000.0,regular,buy
19919,7625702967,98136,398000.0,489950.0,regular,buy
19922,2770602493,98199,455000.0,689800.0,regular,buy
19923,475000187,98107,452950.0,529950.0,regular,buy
19925,6056111370,98108,340000.0,342500.0,regular,buy
19927,9828701488,98122,360000.0,572000.0,regular,buy
19929,8024200685,98115,440000.0,567000.0,regular,buy
19933,9396700024,98136,360000.0,489950.0,regular,buy
19935,9126100814,98122,515000.0,572000.0,regular,buy
19939,8562780090,98027,325000.0,570500.0,regular,buy
19943,3438502437,98106,292500.0,315000.0,regular,buy
19947,1776460110,98019,395000.0,401250.0,regular,buy
19949,7548301044,98144,342500.0,450000.0,regular,buy
19953,4051150100,98042,260000.0,292000.0,regular,buy
19960,3821700038,98125,305000.0,425000.0,regular,buy
19965,3277801431,98126,268500.0,395750.0,regular,buy
19975,6056100165,98108,175003.0,342500.0,regular,buy
19976,2767603824,98107,459000.0,529950.0,regular,buy
19978,2325300037,98125,358000.0,425000.0,regular,buy
19982,9828702902,98112,495000.0,915000.0,regular,buy
19983,6371000100,98116,479000.0,562750.0,regular,buy
19985,2781280300,98055,249900.0,294950.0,regular,buy
19991,3057000300,98033,295000.0,678350.0,regular,buy
19993,6371000148,98116,439108.0,562750.0,regular,buy
19996,3654200037,98177,380000.0,554000.0,regular,buy
19997,7299601790,98092,287000.0,309780.0,regular,buy
19998,2771101921,98199,377000.0,689800.0,regular,buy
20000,2767601311,98107,445000.0,529950.0,regular,buy
20002,9528104345,98115,475000.0,567000.0,regular,buy
20003,3753000100,98125,399000.0,425000.0,regular,buy
20006,3277801417,98126,341000.0,395750.0,regular,buy
20008,9828701507,98112,759000.0,915000.0,regular,buy
20009,3362400432,98103,547500.0,550000.0,regular,buy
20011,9396700028,98136,358000.0,489950.0,regular,buy
20012,8850000018,98144,412000.0,450000.0,regular,buy
20013,9524100207,98103,245000.0,550000.0,regular,buy
20015,7663700973,98125,321000.0,425000.0,regular,buy
20017,1025039168,98107,290000.0,529950.0,regular,buy
20018,476000110,98107,445000.0,529950.0,regular,buy
20021,9834201366,98144,429900.0,450000.0,regular,buy
20022,7625702451,98136,459000.0,489950.0,regular,buy
20026,3126049446,98103,343000.0,550000.0,regular,buy
20029,7228500037,98122,555000.0,572000.0,regular,buy
20031,1294300038,98116,450000.0,562750.0,regular,buy
20035,2025049192,98102,527500.0,720000.0,regular,buy
20036,7625703354,98136,384000.0,489950.0,regular,buy
20038,3880900236,98119,455000.0,744975.0,regular,buy
20051,2911000100,98001,245000.0,260000.0,regular,buy
20052,3862710090,98065,417000.0,500000.0,regular,buy
20053,8648900110,98027,555000.0,570500.0,regular,buy
20054,8648900110,98027,555000.0,570500.0,regular,buy
20057,126039256,98177,434900.0,554000.0,regular,buy
20058,8562780110,98027,325000.0,570500.0,regular,buy
20062,9301300805,98109,675000.0,736000.0,regular,buy
20063,3449000300,98059,379000.0,435000.0,regular,buy
20065,3052700464,98117,475000.0,544000.0,regular,buy
20070,1383800015,98107,524000.0,529950.0,regular,buy
20081,889000015,98105,599000.0,675000.0,regular,buy
20082,2767704252,98107,478000.0,529950.0,regular,buy
20088,7625702437,98136,389000.0,489950.0,regular,buy
20093,2025049206,98102,399950.0,720000.0,regular,buy
20095,8562780490,98027,335000.0,570500.0,regular,buy
20099,2461900492,98136,368000.0,489950.0,regular,buy
20106,7217400389,98122,547500.0,572000.0,regular,buy
20109,6021503706,98117,329900.0,544000.0,regular,buy
20110,475000176,98107,436000.0,529950.0,regular,buy
20111,1220000367,98166,320000.0,390000.0,regular,buy
20112,3278605590,98126,375000.0,395750.0,regular,buy
20113,7203140110,98053,392137.0,635000.0,regular,buy
20116,952002250,98116,407000.0,562750.0,regular,buy
20118,3448000542,98125,290000.0,425000.0,regular,buy
20120,2770601696,98199,439990.0,689800.0,regular,buy
20122,3575305452,98074,635000.0,642000.0,regular,buy
20124,2767604074,98107,437500.0,529950.0,regular,buy
20128,3528900768,98109,675000.0,736000.0,regular,buy
20130,3336500190,98118,252000.0,367500.0,regular,buy
20132,1890000170,98105,552000.0,675000.0,regular,buy
20135,6181410950,98001,254950.0,260000.0,regular,buy
20139,1773100980,98106,309000.0,315000.0,regular,buy
20147,7548301041,98144,345000.0,450000.0,regular,buy
20149,2771102144,98199,385000.0,689800.0,regular,buy
20150,7011201476,98119,459000.0,744975.0,regular,buy
20151,53500020,98042,248000.0,292000.0,regular,buy
20155,3629960680,98029,395000.0,575000.0,regular,buy
20156,8562770250,98027,535000.0,570500.0,regular,buy
20158,1773100275,98106,205000.0,315000.0,regular,buy
20160,5393600509,98144,334500.0,450000.0,regular,buy
20164,291310170,98027,384500.0,570500.0,regular,buy
20171,8562901100,98074,550000.0,642000.0,regular,buy
20177,3832080440,98042,261950.0,292000.0,regular,buy
20183,8943600020,98031,260000.0,288200.0,regular,buy
20187,2767603962,98107,462550.0,529950.0,regular,buy
20190,7899800851,98106,300500.0,315000.0,regular,buy
20209,2902201300,98102,659000.0,720000.0,regular,buy
20212,6601200250,98001,205000.0,260000.0,regular,buy
20213,9358001403,98126,380000.0,395750.0,regular,buy
20217,3862710050,98065,437718.0,500000.0,regular,buy
20219,9828702649,98122,515000.0,572000.0,regular,buy
20220,2946003947,98198,204000.0,265000.0,regular,buy
20221,993000307,98103,360000.0,550000.0,regular,buy
20227,3277801586,98126,380000.0,395750.0,regular,buy
20231,1972201964,98103,500000.0,550000.0,regular,buy
20235,3303700221,98112,735000.0,915000.0,regular,buy
20237,642800130,98075,724500.0,739999.0,regular,buy
20239,6127000480,98075,720000.0,739999.0,regular,buy
20240,6145601599,98133,250000.0,375000.0,regular,buy
20243,6792200066,98042,280000.0,292000.0,regular,buy
20246,9376301112,98117,457000.0,544000.0,regular,buy
20254,1332700020,98056,278000.0,380000.0,regular,buy
20256,5347200179,98126,270000.0,395750.0,regular,buy
20259,3336000052,98118,221000.0,367500.0,regular,buy
20270,7202261060,98053,577000.0,635000.0,regular,buy
20273,567000381,98144,378000.0,450000.0,regular,buy
20276,1105000373,98118,252500.0,367500.0,regular,buy
20277,1773100561,98106,308000.0,315000.0,regular,buy
20279,4187000660,98059,415000.0,435000.0,regular,buy
20282,3356402705,98001,216000.0,260000.0,regular,buy
20289,982850010,98028,365250.0,445000.0,regular,buy
20292,5498100010,98028,425000.0,445000.0,regular,buy
20293,7625702901,98136,302860.0,489950.0,regular,buy
20297,100300500,98059,333000.0,435000.0,regular,buy
20299,2810100007,98136,419950.0,489950.0,regular,buy
20300,6749700006,98103,306000.0,550000.0,regular,buy
20304,8080400177,98122,520000.0,572000.0,regular,buy
20308,1972200426,98103,525000.0,550000.0,regular,buy
20312,7515000143,98117,399950.0,544000.0,regular,buy
20313,3395070440,98118,305000.0,367500.0,regular,buy
20314,629650380,98001,255000.0,260000.0,regular,buy
20317,3413700130,98177,425000.0,554000.0,regular,buy
20319,255450380,98038,324747.0,342000.0,regular,buy
20320,7203140420,98053,385000.0,635000.0,regular,buy
20321,1760650670,98042,270000.0,292000.0,regular,buy
20324,3023000050,98038,310000.0,342000.0,regular,buy
20329,9429400170,98019,309620.0,401250.0,regular,buy
20332,263000255,98103,375000.0,550000.0,regular,buy
20334,7853320280,98065,425000.0,500000.0,regular,buy
20335,4253400098,98144,405000.0,450000.0,regular,buy
20337,6821101732,98199,550000.0,689800.0,regular,buy
20338,3644100086,98144,340000.0,450000.0,regular,buy
20347,3278600670,98126,235000.0,395750.0,regular,buy
20351,2771603314,98199,475000.0,689800.0,regular,buy
20352,4181200680,98198,263900.0,265000.0,regular,buy
20356,9828702771,98122,359950.0,572000.0,regular,buy
20359,7299600920,98092,279000.0,309780.0,regular,buy
20360,8690600050,98028,255000.0,445000.0,regular,buy
20367,2770601775,98199,399950.0,689800.0,regular,buy
20372,5393600507,98144,329445.0,450000.0,regular,buy
20374,8138870470,98029,494815.0,575000.0,regular,buy
20380,2768301357,98107,500000.0,529950.0,regular,buy
20382,6824100014,98117,437000.0,544000.0,regular,buy
20383,7905200061,98116,419700.0,562750.0,regular,buy
20384,3524039228,98136,394000.0,489950.0,regular,buy
20386,1222029064,98070,420000.0,463750.0,regular,buy
20388,5649600464,98118,343000.0,367500.0,regular,buy
20389,7548301050,98144,390000.0,450000.0,regular,buy
20390,9542840450,98038,274000.0,342000.0,regular,buy
20394,3362401758,98103,467000.0,550000.0,regular,buy
20400,3869900146,98136,306500.0,489950.0,regular,buy
20401,3862710180,98065,408474.0,500000.0,regular,buy
20403,6056100150,98108,160797.0,342500.0,regular,buy
20409,9268851380,98027,461000.0,570500.0,regular,buy
20410,7625703007,98136,271115.0,489950.0,regular,buy
20424,7853360850,98065,471500.0,500000.0,regular,buy
20427,7661600206,98188,262000.0,264000.0,regular,buy
20431,255450410,98038,339989.0,342000.0,regular,buy
20433,9828702389,98112,525000.0,915000.0,regular,buy
20437,993001914,98103,344000.0,550000.0,regular,buy
20439,2143701015,98055,290500.0,294950.0,regular,buy
20440,6056111430,98108,335000.0,342500.0,regular,buy
20442,3278606200,98126,379000.0,395750.0,regular,buy
20443,3126049501,98103,385000.0,550000.0,regular,buy
20445,6632300212,98125,366750.0,425000.0,regular,buy
20446,1189000492,98122,405000.0,572000.0,regular,buy
20447,3319500628,98144,356999.0,450000.0,regular,buy
20448,2436700625,98105,590000.0,675000.0,regular,buy
20449,3679400474,98108,294000.0,342500.0,regular,buy
20454,293670040,98103,482500.0,550000.0,regular,buy
20456,3834000594,98125,319000.0,425000.0,regular,buy
20459,2325300093,98125,378000.0,425000.0,regular,buy
20462,3869900150,98136,345000.0,489950.0,regular,buy
20469,2902201301,98102,664950.0,720000.0,regular,buy
20470,291310150,98027,391000.0,570500.0,regular,buy
20474,993000315,98103,379000.0,550000.0,regular,buy
20475,9268851800,98027,415000.0,570500.0,regular,buy
20476,4310702837,98103,375000.0,550000.0,regular,buy
20477,4310703083,98103,355000.0,550000.0,regular,buy
20478,1890000166,98105,540000.0,675000.0,regular,buy
20479,7904700146,98116,290000.0,562750.0,regular,buy
20480,1931300308,98103,500000.0,550000.0,regular,buy
20482,3278612370,98126,349900.0,395750.0,regular,buy
20483,7600065,98122,465000.0,572000.0,regular,buy
20490,1453601038,98125,292000.0,425000.0,regular,buy
20495,7625702264,98136,399000.0,489950.0,regular,buy
20498,3052700472,98117,499000.0,544000.0,regular,buy
20503,291310120,98027,355000.0,570500.0,regular,buy
20505,7519001068,98117,460000.0,544000.0,regular,buy
20506,7203101590,98053,305000.0,635000.0,regular,buy
20507,7299600530,98092,280000.0,309780.0,regular,buy
20508,7625703357,98136,394950.0,489950.0,regular,buy
20511,9828701508,98112,772000.0,915000.0,regular,buy
20513,8648900040,98027,530000.0,570500.0,regular,buy
20514,4092300211,98105,384000.0,675000.0,regular,buy
20516,2919700107,98103,319950.0,550000.0,regular,buy
20517,2781280230,98055,292000.0,294950.0,regular,buy
20519,1972200259,98103,425000.0,550000.0,regular,buy
20521,2768200210,98107,499000.0,529950.0,regular,buy
20523,9826700930,98122,459000.0,572000.0,regular,buy
20524,9385200042,98116,529500.0,562750.0,regular,buy
